RL,9600,Lvl,AllPub,_1Fam,6,1924,TA,BrkTil,572,Grav,Fa,572,524,1096,2,1,5,1930,0,N,0,NA,NA,4,2008,WD,Normal,79000
RL,7200,Lvl,AllPub,_1Fam,5,1950,TA,CBlock,0,GasA,TA,1040,0,1040,2,1,5,1950,625,Y,0,NA,NA,6,2006,WD,Normal,109500
RL,12003,Lvl,AllPub,_1Fam,8,2009,TA,PConc,774,GasA,Ex,774,1194,1968,4,1,8,2009,680,Y,0,NA,NA,5,2010,New,Partial,269500
FV,12552,Lvl,AllPub,_1Fam,7,2004,TA,PConc,991,GasA,Ex,991,956,1947,3,1,8,2004,678,Y,0,NA,GdWo,5,2010,WD,Normal,254900
RL,19378,HLS,AllPub,_1Fam,7,2005,TA,PConc,1392,GasA,Ex,1392,1070,2462,4,1,9,2006,576,Y,0,NA,NA,3,2006,New,Partial,320000
RL,11120,Lvl,AllPub,_1Fam,6,1984,TA,PConc,1232,GasA,TA,1232,0,1232,3,1,6,1984,516,Y,0,NA,NA,6,2008,WD,Normal,162500
RL,13688,Lvl,AllPub,_1Fam,9,2003,TA,PConc,1572,GasA,Ex,1572,1096,2668,3,1,10,2003,726,Y,0,NA,NA,3,2008,WD,Normal,412500
RL,12182,Lvl,AllPub,_1Fam,7,2005,TA,PConc,1541,GasA,Ex,1541,0,1541,3,1,7,2005,532,Y,0,NA,NA,5,2010,New,Partial,220000
RL,5500,Lvl,AllPub,_1Fam,4,1956,TA,CBlock,882,GasA,Ex,882,0,882,1,1,4,1930,0,Y,0,NA,MnPrv,4,2007,WD,Normal,103200
RM,5400,Lvl,AllPub,_1Fam,6,1926,Gd,BrkTil,1149,GasA,Gd,1149,467,1616,3,1,5,1926,216,Y,0,NA,NA,10,2007,WD,Normal,152000
RL,10106,Lvl,AllPub,_2FmCon,5,1940,Gd,BrkTil,644,GasA,Gd,808,547,1355,4,2,6,1930,0,Y,0,NA,NA,9,2008,WD,Normal,127500
RL,10708,Lvl,AllPub,_1Fam,5,1955,TA,CBlock,1617,GasA,Ex,1867,0,1867,2,1,7,1955,303,Y,0,NA,GdWo,11,2009,COD,Normal,190000
RL,10562,Lvl,AllPub,_1Fam,8,2007,TA,PConc,1582,GasA,Ex,1610,551,2161,3,1,8,2007,789,Y,0,NA,NA,11,2007,New,Partial,325624
RL,8244,Lvl,AllPub,_1Fam,7,2004,TA,PConc,840,GasA,Ex,840,880,1720,3,1,7,2004,440,Y,0,NA,NA,5,2007,WD,Normal,183500
RL,16669,Lvl,AllPub,_1Fam,8,1981,TA,CBlock,1686,GasA,TA,1707,0,1707,2,1,6,1981,511,Y,0,NA,NA,1,2006,WD,Normal,228000
RM,12358,Lvl,AllPub,_1Fam,5,1941,TA,CBlock,720,GasA,TA,854,0,1382,2,1,7,1991,660,Y,0,NA,NA,5,2007,WD,Normal,128500
RL,31770,Lvl,AllPub,_1Fam,6,1960,TA,CBlock,1080,GasA,Fa,1656,0,1656,3,1,7,1960,528,P,0,NA,NA,5,2010,WD,Normal,215000
RL,5306,Lvl,AllPub,TwnhsE,7,1987,Gd,PConc,1064,GasA,Gd,1064,703,1767,2,1,5,1987,504,Y,0,NA,NA,6,2006,WD,Normal,239000
RL,10197,Lvl,AllPub,_1Fam,6,1961,TA,CBlock,1362,GasA,TA,1362,0,1362,3,1,6,1961,504,Y,0,NA,NA,6,2008,COD,Normal,163000
RL,12416,Lvl,AllPub,_1Fam,6,1986,TA,CBlock,1606,GasA,TA,1651,0,1651,3,1,7,1986,616,Y,0,NA,NA,11,2008,WD,Normal,184000
RL,12615,Lvl,AllPub,_1Fam,6,1950,TA,CBlock,1202,GasA,TA,2158,0,2158,4,1,7,1950,576,Y,0,NA,MnPrv,6,2007,WD,Normal,243000
RL,10029,Lvl,AllPub,_1Fam,6,1988,TA,PConc,1151,GasA,TA,1164,896,2060,4,1,8,1988,521,Y,0,NA,NA,9,2007,WD,Normal,211000
RL,13650,Lvl,AllPub,_1Fam,5,1958,Gd,CBlock,1052,GasA,Ex,1252,668,1920,4,1,8,1958,451,Y,0,NA,NA,7,2006,WD,Normal,172500
RL,17423,Lvl,AllPub,_1Fam,9,2008,TA,PConc,2216,GasA,Ex,2234,0,2234,1,1,9,2009,1166,Y,0,NA,NA,7,2009,New,Partial,501837
RM,8520,Lvl,AllPub,_1Fam,5,1923,TA,CBlock,968,GasA,TA,968,0,968,2,1,5,1935,480,N,0,NA,NA,7,2007,WD,Normal,100000
FV,2117,Lvl,AllPub,TwnhsE,6,2000,TA,PConc,756,GasA,Ex,769,756,1525,3,1,5,2000,440,Y,0,NA,NA,6,2007,WD,Normal,177000
RL,7588,Lvl,AllPub,_1Fam,7,1920,TA,BrkTil,793,GasA,Gd,901,901,1802,4,1,9,1920,216,Y,0,NA,NA,7,2006,WD,Normal,200100
RL,9060,Lvl,AllPub,_1Fam,5,1957,TA,PConc,0,GasA,Ex,1340,0,1340,3,1,7,1957,252,Y,0,NA,MnPrv,6,2007,WD,Normal,120000
RM,11426,Lvl,AllPub,_1Fam,7,2003,TA,PConc,1362,GasA,Ex,1362,720,2082,3,1,6,2003,484,N,0,NA,NA,6,2008,WD,Normal,200000
RL,7438,Lvl,AllPub,_1Fam,5,1908,TA,PConc,504,GasA,Gd,936,316,1252,3,1,5,1986,576,Y,0,NA,MnPrv,6,2006,WD,Normal,127000
RM,22950,Lvl,AllPub,_1Fam,10,1892,Gd,BrkTil,1107,GasA,Ex,1518,1518,3608,4,1,12,1993,840,Y,0,NA,GdPrv,6,2006,WD,Normal,475000
RL,9947,Lvl,AllPub,_1Fam,7,1990,TA,PConc,1188,GasA,Ex,1217,0,1217,3,1,6,1990,497,Y,0,NA,GdPrv,6,2009,WD,Normal,173000
RL,10410,Lvl,AllPub,_1Fam,5,1916,TA,CBlock,660,GasA,Ex,808,704,1656,3,1,8,1916,180,N,0,NA,MnPrv,8,2009,WD,Normal,135000
RL,7018,Bnk,AllPub,Duplex,5,1979,TA,CBlock,1086,GasA,TA,1224,0,1224,2,2,6,1979,528,Y,0,NA,NA,6,2009,WD,Alloca,153337
RL,4923,Lvl,AllPub,TwnhsE,8,2001,TA,PConc,1593,GasA,Ex,1593,0,1593,0,1,5,2001,682,Y,0,NA,NA,8,2008,WD,Normal,286000
RL,10570,Bnk,AllPub,_1Fam,8,1932,TA,CBlock,853,GasA,TA,1549,1178,2727,3,1,10,1932,440,Y,0,NA,NA,12,2007,WD,Normal,315000
RL,7472,Lvl,AllPub,_1Fam,7,1972,TA,CBlock,725,GasA,Gd,725,754,1479,4,1,7,1972,484,Y,0,NA,NA,6,2007,WD,Normal,184000
RL,9017,Lvl,AllPub,_1Fam,7,1999,TA,PConc,1431,GasA,Ex,1431,0,1431,3,1,6,1999,666,Y,0,NA,NA,9,2009,WD,Normal,192000
RM,2522,Lvl,AllPub,TwnhsE,7,2004,TA,PConc,970,GasA,Ex,970,739,1709,3,1,7,2004,380,Y,0,NA,NA,5,2006,WD,Normal,130000
RL,7180,Lvl,AllPub,_1Fam,5,1972,TA,CBlock,864,GasA,TA,864,0,864,3,1,5,1989,352,Y,0,NA,NA,5,2008,WD,Normal,127000
RL,2280,Lvl,AllPub,TwnhsE,6,1976,TA,CBlock,855,GasA,TA,855,601,1456,3,1,7,1976,440,Y,0,NA,NA,7,2009,WD,Normal,148500
RL,9416,Lvl,AllPub,_1Fam,7,2007,TA,PConc,1726,GasA,Ex,1726,0,1726,3,1,8,2007,786,Y,0,NA,NA,9,2007,New,Partial,311872
RL,25419,Lvl,AllPub,_1Fam,8,1918,Gd,PConc,1360,GasA,Gd,1360,1360,3112,4,1,8,1918,795,Y,512,Ex,GdPrv,3,2006,WD,Abnorml,235000
RM,5520,Lvl,AllPub,_1Fam,6,1912,TA,CBlock,755,GasA,Ex,929,929,2229,5,1,8,1930,0,Y,0,NA,MnPrv,7,2009,WD,Abnorml,104000
RL,9591,Lvl,AllPub,_1Fam,8,2004,TA,PConc,1713,GasA,Ex,1713,0,1713,3,1,7,2004,856,Y,0,NA,NA,1,2009,WD,Normal,274900
RM,8546,Lvl,AllPub,_1Fam,4,2003,TA,PConc,1121,GasA,Ex,1121,0,1121,2,1,5,2003,440,Y,0,NA,NA,3,2010,WD,Normal,140000
RL,10125,Lvl,AllPub,_1Fam,6,1977,TA,CBlock,1196,GasA,TA,1279,0,1279,3,1,6,1980,473,Y,0,NA,MnPrv,2,2008,WD,Normal,171500
RL,7000,Lvl,AllPub,_1Fam,6,1924,Gd,BrkTil,617,GasA,Gd,865,445,1310,2,1,6,1924,398,Y,0,NA,NA,5,2006,COD,Normal,112000
RM,4438,Lvl,AllPub,TwnhsE,6,2004,TA,PConc,848,GasA,Ex,848,0,848,1,1,3,2004,420,Y,0,NA,NA,1,2008,WD,Normal,149000
RM,3500,Lvl,AllPub,_1Fam,5,1947,TA,CBlock,720,GasA,TA,720,564,1284,2,1,5,1948,240,Y,0,NA,MnWw,4,2009,WD,Normal,110000
RL,11851,Lvl,AllPub,_1Fam,7,1990,TA,PConc,1424,GasA,Ex,1442,0,1442,3,1,5,1990,500,Y,0,NA,NA,5,2009,WD,Normal,180500
RL,13673,Lvl,AllPub,_1Fam,5,1962,Gd,CBlock,1140,GasA,TA,1696,0,1696,3,1,8,1962,349,Y,0,NA,NA,3,2007,WD,Normal,143900
RL,12493,Lvl,AllPub,_1Fam,4,1960,TA,PConc,1100,GasA,TA,1100,0,1100,3,1,6,1960,312,Y,0,NA,GdWo,4,2008,WD,Normal,141000
RL,14364,Low,AllPub,_1Fam,7,1988,TA,CBlock,1157,GasA,Ex,1180,882,2062,3,1,7,1988,454,Y,0,NA,NA,4,2007,WD,Normal,277000
RL,8250,Lvl,AllPub,_1Fam,6,1964,TA,CBlock,1092,GasA,Ex,1092,0,1092,3,1,6,1964,504,Y,0,NA,MnPrv,7,2008,WD,Normal,145000
RL,5604,Lvl,AllPub,_1Fam,5,1925,TA,CBlock,864,GasA,TA,864,0,864,2,1,5,1930,0,Y,0,NA,NA,4,2008,WD,Normal,98000
RL,10420,Lvl,AllPub,_1Fam,6,2009,TA,PConc,1212,GasA,Ex,1212,0,1212,3,1,6,2009,460,Y,0,NA,NA,3,2010,WD,Normal,186000
FV,8640,Lvl,AllPub,_1Fam,7,2009,TA,PConc,900,GasA,Ex,932,920,1852,3,1,7,2009,644,Y,0,NA,NA,7,2009,New,Partial,252678
RL,13568,Lvl,AllPub,_1Fam,5,1995,TA,PConc,990,GasA,Ex,990,0,990,3,1,5,1996,576,Y,0,NA,NA,7,2006,WD,Normal,156000
RL,10900,Lvl,AllPub,_1Fam,6,1977,TA,CBlock,689,GasA,Ex,689,703,1392,3,1,6,1977,299,Y,0,NA,MnPrv,3,2010,WD,Normal,161750
RL,10011,Lvl,AllPub,_1Fam,5,1957,TA,CBlock,1070,GasA,TA,1236,0,1236,2,1,6,1957,447,Y,0,NA,MnPrv,5,2006,WD,Normal,134450
RL,8450,Lvl,AllPub,_1Fam,7,2004,TA,PConc,1436,GasA,Ex,1436,0,1436,3,1,8,2004,484,Y,0,NA,NA,4,2008,WD,Normal,210000
RM,9906,Lvl,AllPub,_1Fam,4,1925,TA,CBlock,686,GasA,Fa,810,518,1328,3,1,8,1940,210,Y,0,NA,NA,9,2006,WD,Family,107000
RL,15660,Lvl,AllPub,_1Fam,7,1939,Gd,CBlock,798,GasA,Ex,1137,817,1954,3,1,8,1939,431,Y,0,NA,NA,5,2008,WD,Normal,311500
RL,3010,Lvl,AllPub,TwnhsE,7,2005,TA,PConc,1248,GasA,Ex,1248,0,1248,2,1,5,2005,438,Y,0,NA,NA,3,2006,New,Partial,167240
RL,8990,Lvl,AllPub,_1Fam,7,2006,TA,PConc,1498,GasA,Ex,1498,0,1498,2,1,5,2006,675,Y,0,NA,NA,4,2006,New,Partial,204900
RL,8068,Lvl,AllPub,_1Fam,6,2002,TA,PConc,1010,GasA,Ex,1010,1257,2267,4,1,8,2002,390,Y,0,NA,NA,12,2009,ConLI,Normal,200000
RL,11475,Lvl,AllPub,_1Fam,6,1975,TA,CBlock,713,GasA,TA,811,741,1552,3,1,6,1975,434,Y,0,NA,MnPrv,2,2006,WD,Normal,179900
RL,10500,Lvl,AllPub,_1Fam,4,1971,TA,CBlock,864,GasA,Gd,864,0,864,2,1,4,1989,576,Y,0,NA,NA,3,2009,WD,Abnorml,97000
RL,13472,Lvl,AllPub,_1Fam,10,2003,TA,PConc,2392,GasA,Ex,2392,0,2392,3,1,8,2003,968,Y,0,NA,NA,6,2009,WD,Normal,386250
RM,1680,Lvl,AllPub,TwnhsE,5,1971,TA,CBlock,630,GasA,TA,630,672,1302,3,1,6,1991,280,Y,0,NA,NA,5,2009,COD,Abnorml,112000
RL,9950,Lvl,AllPub,_1Fam,7,1995,TA,PConc,1203,GasA,Ex,1214,1306,2520,4,1,9,1995,721,Y,0,NA,NA,6,2007,WD,Abnorml,290000
RM,1869,Lvl,AllPub,TwnhsE,6,1970,TA,CBlock,483,GasA,TA,483,504,987,2,1,5,1987,280,Y,0,NA,NA,9,2008,WD,Normal,106000
RL,8521,Lvl,AllPub,_1Fam,5,1967,TA,CBlock,912,GasA,TA,912,0,912,3,1,5,1974,336,Y,0,NA,MnPrv,5,2010,WD,Normal,125000
RL,3182,Lvl,AllPub,TwnhsE,7,2005,TA,PConc,1373,GasA,Ex,1555,0,1555,2,1,7,2005,430,Y,0,NA,NA,5,2009,WD,Normal,192500
RL,8760,Lvl,AllPub,_1Fam,6,1959,TA,CBlock,1194,GasA,TA,1194,0,1194,3,1,6,1959,312,Y,0,NA,NA,4,2010,WD,Normal,148000
RL,15138,Lvl,AllPub,_1Fam,8,1995,TA,PConc,1462,GasA,Ex,1490,1304,2794,4,1,9,1995,810,Y,0,NA,NA,7,2009,WD,Normal,403000
RM,1680,Lvl,AllPub,TwnhsE,6,1972,TA,CBlock,483,GasA,TA,483,504,987,2,1,5,1972,288,Y,0,NA,NA,6,2006,WD,Normal,94500
RL,10650,Lvl,AllPub,_1Fam,5,1976,TA,CBlock,894,GasA,TA,894,0,894,3,1,5,1976,308,Y,0,NA,MnPrv,2,2010,WD,Normal,128200
RL,7851,Lvl,AllPub,_1Fam,6,2002,TA,PConc,860,GasA,Ex,860,1100,1960,4,1,8,2002,440,Y,0,NA,NA,5,2010,WD,Normal,216500
RM,1680,Lvl,AllPub,TwnhsE,6,1971,TA,CBlock,483,GasA,TA,483,504,987,2,1,5,1971,264,Y,0,NA,NA,8,2008,WD,Normal,89500
RL,8773,Lvl,AllPub,_1Fam,7,2004,TA,PConc,1414,GasA,Ex,1414,0,1414,3,1,6,2004,494,Y,0,NA,NA,5,2010,WD,Normal,185500
RL,9453,Lvl,AllPub,_1Fam,7,1993,TA,PConc,996,GasA,Ex,1014,730,1744,3,1,7,1993,457,Y,0,NA,NA,2,2010,WD,Normal,194500
RL,12030,Lvl,AllPub,_1Fam,8,2007,TA,PConc,1694,GasA,Ex,1694,0,1694,3,1,7,2007,818,Y,0,NA,NA,12,2007,New,Partial,318000
RL,8741,Lvl,AllPub,_1Fam,6,1945,TA,CBlock,735,GasA,TA,798,689,1487,3,1,7,1949,220,Y,0,NA,MnPrv,4,2010,WD,Normal,113000
FV,9000,Lvl,AllPub,_1Fam,8,2008,TA,PConc,1566,GasA,Ex,1566,0,1566,3,1,7,2008,750,Y,0,NA,NA,4,2010,WD,Normal,262500
RM,3880,Lvl,AllPub,_1Fam,5,1945,Gd,CBlock,686,GasA,Gd,866,0,866,2,1,4,1930,0,Y,0,NA,NA,8,2007,WD,Normal,110500
RM,5000,Lvl,AllPub,_1Fam,5,1900,TA,BrkTil,540,GasA,Gd,889,551,1440,3,1,6,1940,352,Y,0,NA,NA,4,2006,WD,Normal,79000
RL,10762,Lvl,AllPub,TwnhsE,6,1980,TA,CBlock,626,GasA,TA,626,591,1217,3,1,6,1980,288,Y,0,NA,NA,4,2009,WD,Normal,120000
RL,8880,Lvl,AllPub,_1Fam,7,1994,TA,PConc,948,GasA,Ex,1222,888,2110,3,1,8,1994,463,Y,0,NA,NA,5,2010,WD,Normal,205000
RL,10400,Lvl,AllPub,_1Fam,7,1988,TA,CBlock,1845,GasA,Gd,1872,0,1872,3,1,6,1988,604,Y,0,NA,NA,6,2006,WD,Normal,241500
RM,9142,Lvl,AllPub,_2FmCon,6,1910,Fa,Stone,1020,GasA,Gd,908,1020,1928,4,2,9,1910,440,Y,0,NA,NA,4,2006,WD,Normal,137000
RL,11310,Lvl,AllPub,_1Fam,6,1954,TA,CBlock,1367,GasA,Ex,1375,0,1375,2,1,5,1954,451,Y,0,NA,NA,6,2006,WD,Normal,140000
RL,11317,Lvl,AllPub,_1Fam,7,2003,TA,PConc,840,GasA,Ex,840,828,1668,3,1,8,2003,500,Y,0,NA,NA,9,2007,WD,Normal,180000
RL,159000,Low,AllPub,_1Fam,6,1958,TA,CBlock,1444,GasA,Gd,1444,700,2144,4,1,7,1958,389,Y,0,NA,NA,6,2007,WD,Normal,277000
RL,5350,Lvl,AllPub,_1Fam,3,1940,Po,CBlock,728,GasA,Ex,1306,0,1306,3,1,6,1930,0,Y,0,NA,GdWo,5,2010,WD,Normal,76500
RM,4750,HLS,AllPub,TwnhsE,8,2006,TA,PConc,1573,GasA,Ex,1625,0,1625,2,1,5,2006,538,Y,0,NA,NA,12,2007,WD,Family,235000
RL,8366,Lvl,AllPub,_1Fam,6,2004,TA,PConc,798,GasA,Ex,798,842,1640,3,1,6,2004,520,Y,0,NA,NA,12,2008,WD,Normal,173000
RL,9350,Lvl,AllPub,_1Fam,6,1964,TA,CBlock,1302,GasA,Ex,1302,0,1302,3,1,7,1964,309,Y,0,NA,MnPrv,10,2007,CWD,Normal,158000
RL,8400,Lvl,AllPub,_1Fam,5,1957,Gd,CBlock,1314,GasA,TA,1314,0,1314,3,1,5,1957,294,Y,0,NA,NA,6,2010,WD,Normal,145000
RL,8738,Lvl,AllPub,_1Fam,7,1999,TA,PConc,975,GasA,Ex,1005,1286,2291,4,1,8,1999,429,Y,0,NA,NA,2,2006,WD,Normal,230000
FV,8791,Lvl,AllPub,_1Fam,6,2003,TA,PConc,864,GasA,Ex,864,864,1728,3,1,7,2003,673,Y,0,NA,NA,5,2008,WD,Normal,207500
RL,8814,Lvl,AllPub,_1Fam,7,2006,TA,PConc,1604,GasA,Ex,1604,0,1604,3,1,8,2006,660,Y,0,NA,NA,3,2009,WD,Abnorml,220000
RL,12435,Lvl,AllPub,_1Fam,7,2001,TA,PConc,963,GasA,Ex,963,829,1792,3,1,7,2001,564,Y,0,NA,NA,5,2008,WD,Normal,231500
RM,12702,Lvl,AllPub,_1Fam,5,1956,TA,PConc,0,GasA,Gd,882,0,882,2,1,4,1956,308,Y,0,NA,NA,12,2008,WD,Normal,97000
RL,19296,Lvl,AllPub,_1Fam,6,1962,TA,CBlock,1362,GasA,TA,1382,0,1382,3,1,6,1991,884,Y,0,NA,GdWo,5,2009,WD,Normal,176000
RL,9588,Lvl,AllPub,_1Fam,8,2007,TA,PConc,1482,GasA,Ex,1482,1092,2574,3,1,10,2007,868,Y,0,NA,NA,11,2007,New,Partial,276000
RL,8471,Lvl,AllPub,_1Fam,6,1977,TA,CBlock,506,GasA,TA,1212,0,1212,3,1,6,1978,492,Y,0,NA,GdWo,7,2006,WD,Normal,151000
RM,5500,Lvl,AllPub,_1Fam,5,1929,TA,BrkTil,926,GasA,TA,926,0,1316,3,1,6,1974,484,Y,0,NA,NA,4,2010,WD,Normal,130000
RM,5232,Bnk,AllPub,_1Fam,5,1925,TA,BrkTil,680,GasA,Gd,764,0,764,2,1,4,1965,504,N,0,NA,NA,6,2008,WD,Normal,73000
RL,12090,Lvl,AllPub,_1Fam,6,1981,Gd,CBlock,1422,GasA,TA,1422,0,1422,3,1,7,1981,576,Y,0,NA,GdPrv,6,2008,WD,Normal,175500
RL,11207,HLS,AllPub,_1Fam,6,1997,TA,PConc,802,GasA,Gd,802,709,1511,3,1,8,1997,413,Y,0,NA,NA,6,2006,WD,Normal,185000
RL,8400,Bnk,AllPub,_1Fam,5,1939,TA,PConc,720,GasA,Ex,1052,720,2192,4,1,8,1939,240,Y,0,NA,NA,7,2008,WD,Normal,179500
RM,6900,Lvl,AllPub,_1Fam,5,1940,TA,CBlock,740,GasA,Ex,778,0,778,2,1,4,1966,924,Y,0,NA,NA,2,2008,WD,Normal,120500
RL,7917,Lvl,AllPub,_1Fam,6,1976,Gd,CBlock,1143,GasA,TA,1113,0,1113,3,1,6,1987,504,Y,0,NA,GdPrv,5,2007,WD,Normal,148000
FV,10728,Lvl,AllPub,_1Fam,8,2006,TA,PConc,1095,GasA,Gd,1095,844,1939,3,1,8,2006,1053,Y,0,NA,NA,8,2006,New,Partial,266000
RL,39104,Low,AllPub,_1Fam,7,1954,TA,CBlock,1385,GasA,Ex,1363,0,1363,2,1,5,1954,439,Y,0,NA,NA,4,2008,WD,Normal,241500
RL,11764,Lvl,AllPub,_1Fam,8,1999,TA,PConc,1152,GasA,Ex,1164,1106,2270,4,1,9,1999,671,Y,0,NA,NA,4,2010,WD,Normal,290000
RL,9600,Lvl,AllPub,_1Fam,6,1958,TA,CBlock,1240,GasA,Gd,1632,0,1632,3,1,6,1958,338,Y,0,NA,MnPrv,4,2009,WD,Normal,139000
RL,8314,Lvl,AllPub,_1Fam,5,1982,TA,CBlock,816,GasA,TA,816,0,816,2,1,5,1982,264,Y,0,NA,NA,6,2007,WD,Normal,124500
RL,7264,Lvl,AllPub,_1Fam,7,1925,Gd,BrkTil,952,GasW,Gd,952,596,1548,3,1,5,1978,672,Y,0,NA,NA,10,2009,WD,Normal,205000
RL,9196,Lvl,AllPub,_1Fam,7,2003,TA,PConc,1560,GasA,Ex,1560,0,1560,3,1,7,2003,573,Y,0,NA,NA,4,2010,WD,Normal,201000
RL,19138,Lvl,AllPub,_1Fam,4,1951,TA,CBlock,864,GasA,Ex,864,0,864,2,1,4,1951,400,Y,0,NA,NA,6,2010,WD,Normal,141000
RL,14450,Lvl,AllPub,_1Fam,9,2006,TA,PConc,2121,GasA,Ex,2121,0,2121,3,1,8,2007,732,Y,0,NA,NA,5,2007,New,Partial,415298
RL,10005,Lvl,AllPub,_1Fam,7,1977,TA,CBlock,1160,GasA,Ex,1156,866,2022,4,1,8,1977,505,Y,0,NA,NA,3,2008,WD,Normal,192000
RL,11287,Lvl,AllPub,_1Fam,7,1989,TA,CBlock,807,GasA,Gd,1175,807,1982,3,1,7,1989,575,Y,0,NA,NA,1,2007,WD,Normal,228500
FV,7200,Lvl,AllPub,_1Fam,6,2006,TA,PConc,1262,GasA,Gd,1262,0,1262,2,1,5,2006,572,Y,0,NA,NA,5,2006,New,Partial,185000
RL,5063,Lvl,AllPub,TwnhsE,7,2007,TA,PConc,1314,GasA,Ex,1314,0,1314,2,1,6,2008,626,Y,0,NA,NA,4,2009,ConLw,Normal,207500
RL,9612,Lvl,AllPub,_1Fam,8,2008,TA,PConc,1468,GasA,Ex,1468,0,1468,3,1,6,2008,898,Y,0,NA,NA,12,2009,New,Partial,244600
RL,8012,Lvl,AllPub,TwnhsE,6,1992,TA,PConc,1575,GasA,Gd,1575,0,1575,2,1,5,1992,529,Y,0,NA,NA,7,2007,WD,Normal,179200
FV,4251,Lvl,AllPub,TwnhsE,7,2006,TA,PConc,625,GasA,Ex,625,625,1250,2,1,5,2006,528,Y,0,NA,NA,6,2007,New,Partial,164700
RL,9786,Bnk,AllPub,_1Fam,6,1962,TA,CBlock,912,GasA,TA,1085,649,1734,3,1,7,1962,440,Y,0,NA,GdPrv,6,2006,WD,Normal,159000
RL,8125,Lvl,AllPub,_1Fam,4,1971,TA,CBlock,858,GasA,TA,858,0,858,3,1,5,1930,0,Y,0,NA,NA,6,2006,WD,Normal,88000
RL,9819,Lvl,AllPub,_1Fam,5,1967,Gd,CBlock,882,GasA,TA,900,0,900,3,1,5,1970,280,Y,0,NA,MnPrv,2,2010,WD,Normal,122000
RL,8730,Lvl,AllPub,_1Fam,6,1915,TA,BrkTil,698,GasA,Ex,698,698,1396,3,1,7,2003,384,Y,0,NA,NA,7,2007,WD,Normal,153575
RL,15611,Lvl,AllPub,_1Fam,8,2006,TA,PConc,1079,GasA,Ex,1079,840,1919,3,1,8,2006,685,Y,0,NA,NA,7,2006,New,Partial,233230
RL,5687,Bnk,AllPub,_2FmCon,5,1912,Fa,PConc,780,GasA,Ex,936,780,1716,6,1,9,1930,0,N,0,NA,NA,3,2008,WD,Normal,135900
RL,11409,Lvl,AllPub,_1Fam,5,1949,TA,CBlock,768,GasA,Gd,1148,568,1716,3,1,8,1949,281,Y,0,NA,NA,1,2009,WD,Normal,131000
RL,16659,Lvl,AllPub,_1Fam,7,1977,TA,CBlock,795,GasA,Fa,1468,795,2263,3,1,9,1977,539,Y,0,NA,NA,3,2006,WD,Normal,235000
RL,9600,Lvl,AllPub,_1Fam,6,1953,TA,CBlock,1416,GasA,TA,1644,0,1644,3,1,7,1953,418,Y,0,NA,NA,10,2009,WD,Normal,167000
RL,7937,Lvl,AllPub,_1Fam,6,1984,TA,CBlock,1003,GasA,TA,1003,0,1003,3,1,6,1984,588,Y,0,NA,GdPrv,3,2006,WD,Normal,142500
RM,13710,Lvl,AllPub,_1Fam,5,1950,TA,CBlock,910,GasA,TA,910,648,1558,4,1,6,1950,282,Y,0,NA,MnPrv,6,2007,WD,Normal,152000
FV,7399,Lvl,AllPub,_1Fam,7,1997,TA,PConc,975,GasA,Ex,975,975,1950,3,1,7,1997,576,Y,0,NA,NA,6,2007,WD,Normal,239000
RL,11700,Lvl,AllPub,_1Fam,6,1968,TA,CBlock,702,GasA,Gd,1041,702,1743,3,1,7,1968,539,Y,0,NA,NA,6,2007,WD,Normal,175000
RL,14000,Lvl,AllPub,_1Fam,6,1950,Gd,CBlock,1092,GasA,Ex,1152,0,1152,3,1,6,1950,300,Y,0,NA,GdPrv,8,2009,WD,Family,158500
RL,15750,Lvl,AllPub,_2FmCon,5,1953,TA,CBlock,1165,GasA,TA,1336,0,1336,2,1,5,1953,375,Y,0,NA,NA,6,2006,WD,Normal,157000
RL,16226,Lvl,AllPub,_1Fam,8,1998,TA,PConc,1028,GasA,Ex,1210,1242,2452,4,1,9,1998,683,Y,0,NA,NA,5,2007,WD,Normal,267000
RL,13704,Lvl,AllPub,_1Fam,7,2001,TA,PConc,1541,GasA,Ex,1541,0,1541,3,1,6,2001,843,Y,0,NA,NA,1,2006,WD,Normal,205000
RL,9800,Lvl,AllPub,_1Fam,5,1972,TA,PConc,894,GasA,TA,894,0,894,3,1,5,1975,552,Y,0,NA,GdWo,7,2006,WD,Abnorml,149900
RM,18386,Lvl,AllPub,_1Fam,7,1880,TA,BrkTil,1470,GasA,Ex,1675,1818,3493,3,1,10,2003,870,Y,0,NA,NA,5,2008,WD,Normal,295000
RL,10386,Lvl,AllPub,_1Fam,8,2004,TA,PConc,2000,GasA,Ex,2000,0,2000,3,1,8,2004,888,Y,0,NA,NA,7,2007,WD,Normal,305900
RL,13474,Lvl,AllPub,_1Fam,7,1990,TA,CBlock,700,GasA,Gd,1122,1121,2243,4,1,8,1990,746,Y,0,NA,NA,6,2007,WD,Normal,225000
RM,7920,Lvl,AllPub,_1Fam,6,1920,Fa,CBlock,319,GasA,TA,1035,371,1406,3,1,6,1930,0,N,0,NA,MnPrv,3,2008,WD,Normal,89500
RL,12342,Lvl,AllPub,_1Fam,4,1940,TA,CBlock,861,GasA,Ex,861,0,861,1,1,4,1961,539,Y,0,NA,NA,3,2009,WD,Normal,82500
RL,12378,Lvl,AllPub,_1Fam,9,2003,TA,PConc,1896,GasA,Ex,1944,0,1944,3,1,8,2003,708,Y,0,NA,NA,11,2006,WD,Normal,360000
